FLAG_MALE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_EMPLOYED,DAYS_AGE,FLAG_CHILDREN,FLAG_APPROVED
False,False,False,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-1619,False,False,False,Waiters/barmen staff,2.0,True,16758,False,True
True,True,True,1,135000.0,Working,Higher education,Married,House / apartment,-126,False,False,False,Core staff,3.0,True,9621,True,True
True,True,False,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2862,False,False,False,Managers,3.0,True,16173,True,True
False,False,True,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22740,False,False
False,True,False,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-500,False,False,False,Sales staff,2.0,True,13926,False,False
False,True,False,1,184500.0,Working,Higher education,Separated,With parents,-4447,True,False,False,Core staff,2.0,True,13438,True,True
False,True,True,1,180000.0,Working,Higher education,Separated,House / apartment,-5981,False,False,False,Managers,2.0,True,18838,True,True
True,False,True,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-1169,False,True,False,Drivers,3.0,True,12443,True,True
False,False,True,0,225000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,23602,False,True
True,True,False,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3143,True,True,False,Laborers,2.0,True,15153,False,True
True,True,True,1,180000.0,Working,Incomplete higher,Married,House / apartment,-2181,False,False,True,Laborers,3.0,True,12053,True,True
False,False,True,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23484,False,True
True,True,True,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-523,False,False,False,Drivers,2.0,True,19252,False,False
False,False,True,0,180000.0,Working,Higher education,Single / not married,House / apartment,-13415,True,True,False,Sales staff,1.0,True,22730,False,False
False,False,True,0,234000.0,Working,Higher education,Married,House / apartment,-5696,False,False,False,Managers,2.0,True,12807,False,True
True,False,True,2,675000.0,State servant,Secondary / secondary special,Married,House / apartment,-6886,False,True,False,Drivers,4.0,True,14163,True,False
True,True,True,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-1028,False,False,False,Laborers,3.0,True,13509,True,False
False,False,True,0,153000.0,Pensioner,Higher education,Married,House / apartment,365243,False,True,False,,2.0,False,21899,False,True
True,True,True,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1600,False,False,False,Laborers,4.0,True,13022,True,True
False,False,True,0,135000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,22747,False,False
False,True,False,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,True,,2.0,False,20140,False,False
True,True,False,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1067,False,True,True,Core staff,2.0,True,8655,False,True
True,True,True,1,225000.0,Working,Higher education,Separated,Municipal apartment,-2055,False,True,False,Security staff,2.0,True,17205,True,False
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1727,False,False,False,Cleaning staff,2.0,True,20323,False,True
False,False,True,0,76500.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,23956,False,True
False,True,True,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22471,False,False
False,False,False,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1048,True,True,False,Accountants,2.0,True,14667,False,True
False,False,True,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-2616,True,True,False,Managers,3.0,True,10288,True,True
False,False,False,1,225000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-7189,True,True,False,Managers,3.0,True,17616,True,True
False,False,True,0,67500.0,Working,Higher education,Married,House / apartment,-1508,False,False,True,,2.0,False,12281,False,True
False,False,False,2,193500.0,Working,Higher education,Married,With parents,-7614,True,True,False,,4.0,False,15011,True,True
False,True,True,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-10364,False,False,False,High skill tech staff,2.0,True,18095,False,True
True,True,True,0,135000.0,Working,Higher education,Married,House / apartment,-3182,True,False,False,Drivers,2.0,True,20575,False,True
False,False,True,0,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,20770,False,True
False,False,True,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-1912,False,True,False,Sales staff,1.0,True,12009,False,False
True,True,True,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,24000,False,True
False,True,True,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-5355,False,False,False,Sales staff,4.0,True,14683,True,True
False,False,False,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-3500,False,False,False,Cooking staff,3.0,True,15100,True,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23579,False,False
True,False,True,0,157500.0,Working,Higher education,Married,House / apartment,-4280,True,False,False,Laborers,2.0,True,14023,False,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,False,False,False,,1.0,False,23632,False,False
False,False,True,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-4784,True,True,False,High skill tech staff,2.0,True,17150,False,False
True,False,True,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-932,False,True,False,Laborers,3.0,True,13706,True,True
False,False,True,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-3335,True,True,False,Sales staff,2.0,True,15925,False,True
False,True,False,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-3869,False,False,False,High skill tech staff,2.0,True,21842,False,True
True,True,True,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2077,False,False,False,Sales staff,2.0,True,10450,False,True
False,False,False,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-6131,True,False,False,Medicine staff,2.0,True,21761,False,False
True,True,True,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-155,False,False,False,Laborers,2.0,True,12821,False,True
True,True,True,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3574,False,False,False,High skill tech staff,1.0,True,15960,False,True
True,True,False,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5210,True,True,False,Laborers,2.0,True,18214,False,False
False,False,False,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10758,False,False,False,Laborers,2.0,True,18698,False,True
False,False,False,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-2593,True,False,False,Medicine staff,2.0,True,13924,False,False
False,True,False,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1962,False,False,False,,2.0,False,12309,False,True
False,False,False,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-748,False,False,False,Sales staff,2.0,True,12544,False,True
True,True,False,0,135000.0,Working,Secondary / secondary special,Married,With parents,-735,False,False,False,Laborers,2.0,True,9158,False,True
False,False,True,1,180000.0,Pensioner,Higher education,Married,House / apartment,365243,False,True,False,,3.0,False,18979,True,False
True,False,False,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3283,False,False,False,Drivers,2.0,True,12338,False,True
False,False,False,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2720,False,False,False,Sales staff,4.0,True,13446,True,False
False,True,True,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-6337,False,True,False,Medicine staff,4.0,True,13584,True,False
False,False,True,1,99000.0,Working,Incomplete higher,Married,House / apartment,-1922,True,True,False,Sales staff,3.0,True,12390,True,False
False,False,True,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10217,False,False,False,,2.0,False,18826,False,True
True,True,False,0,247500.0,Working,Higher education,Married,Municipal apartment,-1815,False,False,True,Security staff,2.0,True,17075,False,True
True,True,False,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-4856,True,False,False,Laborers,3.0,True,12836,True,False
True,False,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1626,False,False,False,Laborers,2.0,True,11053,False,False
True,True,False,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,18875,False,True
True,False,False,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-1223,True,False,False,Core staff,3.0,True,13040,True,True
False,False,True,1,675000.0,Commercial associate,Higher education,Married,House / apartment,-1398,False,True,False,Sales staff,3.0,True,15843,True,False
True,False,True,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-2267,False,False,False,High skill tech staff,3.0,True,12627,True,False
False,False,True,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-5022,True,True,False,Laborers,2.0,True,19380,False,True
True,True,True,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-3489,True,False,False,Security staff,2.0,True,19286,False,True
False,True,False,1,184500.0,Working,Higher education,Separated,With parents,-4447,True,False,False,Core staff,2.0,True,13438,True,False
False,True,True,1,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-2819,False,False,False,,3.0,False,10689,True,True
True,True,False,1,202500.0,Working,Secondary / secondary special,Married,With parents,-3638,False,True,False,Sales staff,3.0,True,11942,True,False
True,False,True,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22917,False,True
False,False,True,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-560,True,True,False,Laborers,4.0,True,13935,True,False
False,False,True,2,112500.0,Working,Higher education,Married,House / apartment,-10994,False,False,False,,4.0,False,19700,True,False
True,True,False,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-6558,True,True,False,Core staff,4.0,True,14038,True,True
False,True,True,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1936,False,False,False,Sales staff,2.0,True,14330,False,True
False,False,True,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-3850,False,True,False,Medicine staff,2.0,True,13467,True,True
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1478,False,True,False,,2.0,False,16981,False,False
True,True,True,0,225000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,24166,False,False
True,True,False,0,306000.0,Working,Incomplete higher,Civil marriage,House / apartment,-1656,False,True,True,Laborers,2.0,True,11548,False,True
False,False,True,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2879,False,True,False,Laborers,2.0,True,15929,False,True
